Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Горная порода
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок медовых сот
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок улья
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Пустой блок медовых сот
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Заполненный блок медовых сот
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из священного дуба
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из вишнёвого дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из тёмной древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из пихты
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из эфирной древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из магической древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из мангрового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из пальмы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из красного дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из ивы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Бамбуковое покрытие
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из сосны
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из адского дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из жакаранды
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из махагониевой древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из священного дуба
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из вишнёвого дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из тёмной древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из пихты
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из эфирной древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из магической древесины
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из мангрового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из пальмы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из красного дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из ивы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из сосны
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из адского дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из жакаранды
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Плита из кирпичей грязи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - tile.buildToolBlock.name
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Апатитовая руда
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Медная руда
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Оловянная руда
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Апатитовый блок
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Медный блок
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Оловянный блок
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Бронзовый блок
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина лиственницы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина тикового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина акации
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина липы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина каштана
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина дерева Венге
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина баобаба
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина секвойи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина хлопкового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина мирта
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина красного дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина бальзы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина ивы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина орехового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гринхарта
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина вишнёвого дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гибискуса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина тополя
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина пальмы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина дынного дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина сосны
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина сливового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина клёна
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина цитрусового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гигантской секвойи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина муравьиного дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина падука
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина кокоболо
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина зебрано
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина лиственницы (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина тикового дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина акации (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина липы (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина каштана (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина дерева Венге (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина баобаба (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина секвойи (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина хлопкового дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина мирта (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина красного дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина бальзы (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина ивы (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина орехового дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гринхарта (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина вишнёвого дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гибискуса (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина тополя (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина пальмы (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина дынного дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина сосны (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина сливового дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина клёна (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина цитрусового дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина гигантской секвойи (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина муравьиного дерева (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина падука (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина кокоболо (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина зебрано (Огнестойкость)
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из лиственницы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из тикового дерева
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из акации
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из липы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из каштана
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из дерева Венге
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из баобаба
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из секвойи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Доски из хлопкового дерева
